177, 173
178, 3473
179, 3683
180, 8245
181, 2895
182, 4374
183, 8198
184, 6258
185, 7954
186, 1148
187, 351
188, 4576
189, 4390
190, 4924
191, 8233
192, 347
193, 391
194, 6398
195, 4324
196, 917
197, 1337
198, 454
199, 9768
200, 2719
201, 360
202, 6487
203, 9879
204, 6274
205, 4680
206, 3123
207, 2751
208, 3819
209, 430
210, 4672
211, 4760
212, 6767
213, 2619
214, 5812
215, 6652
216, 4886
217, 3500
218, 9416
219, 4698
220, 6945
221, 3722
222, 6519
223, 3331
224, 217
225, 9480
226, 1609
227, 4838
228, 3315
229, 3491
230, 7505
231, 9216
232, 5595
233, 7275
234, 3743
235, 971
236, 2796
237, 3367
238, 7861
239, 1415
240, 7009
241, 633
242, 4412
243, 2924
244, 7196
245, 3647
246, 601
247, 953
248, 8981
249, 2396
250, 5161
251, 8521
252, 1457
253, 5920
254, 9570
255, 705
256, 9693
257, 6808
258, 7989
259, 5244
260, 2795
261, 9826
262, 8363
263, 1265
264, 5180
265, 5884
266, 1926
267, 8770
268, 4293
269, 1006
270, 6892
271, 5811
272, 3104
273, 5388
274, 3350
275, 7587
276, 9949
277, 4459
278, 9568
279, 3616
280, 690
281, 6508
282, 4331
283, 5739
284, 7830
285, 1504
286, 2557
287, 5990
288, 7755
289, 5593
290, 179
291, 4747
292, 671
293, 9145
294, 3862
295, 2889
296, 3100
297, 1203
298, 5358
299, 6987
300, 2633
301, 5449
302, 9631
303, 6986
304, 9092
305, 5951
306, 9481
307, 5157
308, 4336
309, 3465
310, 5320
311, 2254
312, 1695
313, 9756
314, 171
315, 6384
316, 4687
317, 7945
318, 9244
319, 4869
320, 3226
321, 7943
322, 2148
323, 5873
324, 2926
325, 4285
326, 2643
327, 901
328, 4611
329, 8486
330, 7368
331, 3476
332, 4320
333, 6739
334, 3345
335, 9861
336, 2452
337, 3709
338, 423
339, 9857
340, 8274
341, 5717
342, 9830
343, 2541
344, 9264
345, 5780
346, 3193
347, 936
348, 8707
349, 923
350, 2611
351, 7449
352, 661
353, 3686
354, 8882
355, 1389
356, 4824
357, 3678
358, 512
359, 5405
360, 3624
361, 9060
362, 2492
363, 5531
364, 357
365, 5850
366, 1378
367, 5824
368, 9200
369, 8869
370, 5300
371, 1343
372, 1728
373, 6756
374, 3619
375, 1327
376, 5002
377, 4781
378, 1219
379, 2084
380, 8962
381, 5033
382, 4692
383, 5671
384, 6734
385, 5619
386, 2364
387, 1702
388, 4571
389, 6664
390, 7434
391, 7483
392, 1209
393, 6632
394, 3975
395, 3533
396, 6416
397, 8146
398, 1888
399, 4037
400, 3355
401, 5313
402, 7439
403, 5209
404, 8706
405, 7382
406, 3113
407, 7299
408, 8839
409, 8937
410, 6396
411, 7235
412, 1921
413, 1037
414, 6803
415, 256
416, 7754
417, 2045
418, 681
419, 4597
420, 8849
421, 4389
422, 1376
423, 8735
424, 197
425, 8569
426, 1642
427, 1838
428, 6763
429, 8441
430, 7820
431, 6052
432, 7577
433, 4490
434, 9479
435, 8068
436, 5340
437, 3165
438, 1662
439, 2749
440, 6730
441, 1434
442, 4372
443, 1102
444, 7262
445, 7654
446, 7497
447, 846
448, 9611
449, 6075
450, 9125
451, 2951
452, 2922
453, 100
454, 4651
455, 301
456, 7302
457, 9476
458, 7431
459, 6846
460, 2715
461, 6182
462, 8495
463, 9279
464, 8965
465, 5670
466, 3186
467, 6121
468, 2214
469, 9880
470, 9822
471, 4178
472, 3273
473, 4580
474, 8575
475, 2916
476, 8833
477, 7663
478, 9408
479, 6335
480, 954
481, 2522
482, 1894
483, 5311
484, 343
485, 6213
486, 8406
487, 3724
488, 3608
489, 2327
490, 517
491, 3131
492, 1114
493, 9810
494, 1630
495, 9297
496, 2780
497, 6641
498, 5886
499, 9022
500, 7766
501, 4593
502, 4664
503, 6397
504, 776
505, 1419
506, 1187
507, 8632
508, 5012
509, 233
510, 6206
511, 3584
512, 7238
513, 2558
514, 9538
515, 7253
516, 5743
517, 2008
518, 9503
519, 3157
520, 3299
521, 6765
522, 5530
523, 6816
524, 6352
525, 1228
526, 3995
527, 4444
528, 6383
529, 1139
530, 8447
531, 9094
532, 3040
533, 8477
534, 5457
535, 7994
536, 2970
537, 285
538, 569
539, 7501
540, 5031
541, 7603
542, 6675
543, 6434
544, 1961
545, 2859
546, 6737
547, 6256
548, 858
549, 2152
550, 51
551, 918
552, 4885
553, 9959
554, 9918
555, 4548
556, 5116
557, 8973
558, 4033
559, 9177
560, 7321
561, 6839
562, 7900
563, 9696
564, 7445
565, 6483
566, 5694
567, 8282
568, 4080
569, 5814
570, 3741
571, 3882
572, 3800
573, 3067
574, 4203
575, 1910
576, 2037
577, 2318
578, 8613
579, 7649
580, 9771
581, 3356
582, 8861
583, 6937
584, 5359
585, 528
586, 2131
587, 5599
588, 1453
589, 1735
590, 1571
591, 105
592, 2377
593, 7798
594, 8052
595, 8614
596, 1190
597, 9269
598, 3506
599, 683
600, 1686
601, 7845
602, 4689
603, 5034
604, 8240
605, 5169
606, 6884
607, 7448
608, 7120
609, 4188
610, 8732
611, 9567
612, 68
613, 1192
614, 6358
615, 2502
616, 983
617, 5344
618, 7350
619, 9661
620, 3349
621, 4039
622, 444
623, 4309
624, 7739
625, 8867
626, 8211
627, 2347
628, 1428
629, 3098
630, 4114
631, 6362
632, 6687
633, 8982
634, 5944
635, 4659
636, 8671
637, 3286
638, 669
639, 2049
640, 4866
641, 2589
642, 9449
643, 1698
644, 386
645, 8672
646, 6834
647, 167
648, 2199
649, 6695
650, 7345
651, 1928
652, 5859
653, 3289
654, 1306
655, 543
656, 5316
657, 8076
658, 3703
659, 9156
660, 2862
661, 7374
662, 4750
663, 1308
664, 7639
665, 4312
666, 8376
667, 7361
668, 8661
669, 7834
670, 5689
671, 549
672, 6590
673, 5064
674, 4603
675, 116
676, 1377
677, 2276
678, 9702
679, 8719
680, 3471
681, 6594
682, 9249
683, 2595
684, 716
685, 8693
686, 1286
687, 9639
688, 5349
689, 5076
690, 7151
691, 4099
692, 3177
693, 4210
694, 6732
695, 8530
696, 3368
697, 1402
698, 913
699, 7159
700, 2462
701, 9168
702, 5410
703, 1350
704, 6550
705, 3242
706, 4669
707, 4123
708, 8273
709, 2169
710, 325
711, 2391
712, 7435
713, 1024
714, 707
715, 6782
716, 5804
717, 8289
718, 8902
719, 2300
720, 4791
721, 6678
722, 7071
723, 455
724, 3309
725, 2217
726, 510
727, 8316
728, 4628
729, 8760
730, 8841
731, 6026
732, 5392
733, 7535
734, 5579
735, 542
736, 1768
737, 8578
738, 3553
739, 7327
740, 8113
741, 4888
742, 589
743, 8412
744, 4998
745, 596
746, 3227
747, 1484
748, 1646
749, 6023
750, 4755
751, 9041
752, 5129
753, 5062
754, 7514
755, 1120
756, 1077
757, 8625
758, 190
759, 3747
760, 5156
761, 788
762, 3967
763, 5170
764, 425
765, 6946
766, 7270
767, 6017
768, 3481
769, 2046
770, 4229
771, 4095
772, 8999
773, 6218
774, 6132
775, 1214
776, 4358
777, 1465
778, 4283
779, 5554
780, 1905
781, 4311
782, 4828
783, 7863
784, 8511
785, 6005
786, 933
787, 8070
788, 2429
789, 2161
790, 1962
791, 6407
792, 6235
793, 6406
794, 2687
795, 6908
796, 2537
797, 5079
798, 7788
799, 2593
800, 3627
801, 9697
802, 986
803, 5981
804, 5844
805, 104
806, 8836
807, 8300
808, 7902
809, 6785
810, 6441
811, 6783
812, 9352
813, 7787
814, 9052
815, 4129
816, 9547
817, 9164
818, 1225
819, 3358
820, 5950
821, 5933
822, 5659
823, 4186
824, 1636
825, 564
826, 9775
827, 7541
828, 6853
829, 7537
830, 2668
831, 9545
832, 2068
833, 2229
834, 3058
835, 2292
836, 6428
837, 687
838, 5871
839, 5837
840, 5289
841, 2343
842, 7250
843, 5106
844, 3514
845, 9053
846, 7677
847, 9045
848, 9314
849, 3054
850, 8114
851, 8436
852, 87
853, 8562
854, 6827
855, 5352
856, 5713
857, 5645
858, 4549
859, 8664
860, 8471
861, 4183
862, 999
863, 2070
864, 9325
865, 2054
866, 2592
867, 79
868, 192
869, 836
870, 4152
871, 1088
872, 7625
873, 4675
874, 5397
875, 5261
876, 3069
877, 1292
878, 906
879, 2337
880, 5976
881, 8118
882, 2614
883, 8086
884, 9162
885, 4136
886, 4362
887, 5650
888, 2275
889, 6154
890, 9221
891, 3321
892, 4765
893, 4493
894, 109
895, 6562
896, 5790
897, 8652
898, 5923
899, 200
900, 9206
901, 136
902, 2288
903, 2243
904, 2695
905, 5271
906, 8528
907, 6279
908, 2406
909, 613
910, 3501
911, 2957
912, 4196
913, 7095
914, 5551
915, 1268
916, 5817
917, 4378
918, 2376
919, 4250
920, 8554
921, 8464
922, 9368
923, 4513
924, 1020
925, 6529
926, 8790
927, 5204
928, 973
929, 9892
930, 2363
931, 8161
932, 5073
933, 6514
934, 5605
935, 2727
936, 8730
937, 2471
938, 1072
939, 892
940, 2700
941, 2997
942, 6018
943, 7029
944, 1544
945, 4379
946, 5924
947, 3748
948, 8704
949, 286
950, 4117
951, 6999
952, 5181
953, 9432
954, 1424
955, 8920
956, 6122
957, 5762
958, 9378
959, 9972
960, 6007
961, 8029
962, 7066
963, 2729
964, 5819
965, 1467
966, 1372
967, 4550
968, 2205
969, 7969
970, 4333
971, 2828
972, 6826
973, 1804
974, 6215
975, 5495
976, 2720
977, 3908
978, 5985
979, 22
980, 8103
981, 9436
982, 5609
983, 6912
984, 6722
985, 3071
986, 8388
987, 9909
988, 2637
989, 9634
990, 7623
991, 7586
992, 6401
993, 4961
994, 9418
995, 1787
996, 5941
997, 4022
998, 170
999, 2836
1000, 5189
1001, 7795
1002, 7415
1003, 113
1004, 740
1005, 3782
1006, 9252
1007, 3232
1008, 9217
1009, 9143
1010, 6773
1011, 3893
1012, 2800
1013, 7552
1014, 5853
1015, 2015
1016, 4318
1017, 9650
1018, 4349
1019, 9561
1020, 8801
1021, 4204
1022, 5458
1023, 1535
1024, 2468
1025, 435
1026, 2398
1027, 2250
1028, 7517
1029, 1757
1030, 9578
1031, 9075
1032, 5677
1033, 8008
1034, 2607
1035, 3264
1036, 2669
1037, 3086
1038, 1566
1039, 2379
1040, 4887
1041, 7048
1042, 8914
1043, 4848
1044, 8774
1045, 8478
1046, 9005
1047, 7492
1048, 3120
1049, 2114
1050, 5325
1051, 9987
1052, 9192
1053, 499
1054, 9316
1055, 143
1056, 7110
1057, 8736
1058, 3745
1059, 8067
1060, 1792
1061, 3667
1062, 1512
1063, 920
1064, 1974
1065, 8955
1066, 211
1067, 8206
1068, 4621
1069, 3938
1070, 2348
1071, 4976
1072, 2596
1073, 4264
1074, 8191
1075, 1436
1076, 1461
1077, 98
1078, 7562
1079, 1305
1080, 7002
1081, 5818
1082, 7926
1083, 1874
1084, 4400
1085, 376
1086, 3213
1087, 1847
1088, 8674
1089, 3923
1090, 9170
1091, 2499
1092, 346
1093, 6850
1094, 6900
1095, 4174
1096, 9095
1097, 6588
1098, 7975
1099, 5607
1100, 9823
1101, 7726
1102, 2771
1103, 4730
1104, 397
1105, 7672
1106, 1312
1107, 1817
1108, 2304
1109, 8976
1110, 4670
1111, 7671
1112, 7771
1113, 2319
1114, 2154
1115, 7147
1116, 9921
1117, 5185
1118, 3610
1119, 9423
1120, 9520
1121, 3431
1122, 4772
1123, 9315
1124, 6602
1125, 7612
1126, 8586
1127, 1916
1128, 3311
1129, 9313
1130, 9513
1131, 8616
1132, 8286
1133, 8265
1134, 3806
1135, 4341
1136, 1191
1137, 2810
1138, 3004
1139, 833
1140, 3515
1141, 2594
1142, 7175
1143, 9195
1144, 1136
1145, 7810
1146, 593
1147, 2590
1148, 2990
1149, 1196
1150, 536
1151, 494
1152, 1583
1153, 2653
1154, 6360
1155, 9598
1156, 9986
1157, 5644
1158, 1001
1159, 9166
1160, 8321
1161, 2354
1162, 6250
1163, 9591
1164, 5164
1165, 9158
1166, 9958
1167, 6370
1168, 5050
1169, 4966
1170, 7144
1171, 9284
1172, 6691
1173, 3160
1174, 3936
1175, 5259
1176, 5980
1177, 2296
1178, 606
1179, 8686
1180, 6471
1181, 3146
1182, 4299
1183, 2280
1184, 3880
1185, 6711
1186, 4071
1187, 3903
1188, 8259
1189, 2532
1190, 7353
1191, 291
1192, 1843
1193, 4489
1194, 5931
1195, 8570
1196, 5190
1197, 1336
1198, 6913
1199, 263
1200, 2569
1201, 8538
1202, 1731
1203, 7393
1204, 2113
1205, 1777
1206, 482
1207, 9042
1208, 8677
1209, 4560
1210, 7664
1211, 2949
1212, 5833
1213, 1104
1214, 4351
1215, 6650
1216, 7797
1217, 4504
1218, 9116
1219, 1040
1220, 7440
1221, 8757
1222, 8204
1223, 7532
1224, 4942
1225, 2048
1226, 1318
1227, 3091
1228, 9299
1229, 9876
1230, 5637
1231, 6186
1232, 2673
1233, 7271
1234, 9565
1235, 2979
1236, 2196
1237, 6058
1238, 8851
1239, 1478
1240, 372
1241, 9035
1242, 3855
1243, 8074
1244, 6614
1245, 153
1246, 2562
1247, 3716
1248, 5245
1249, 6343
1250, 9324
1251, 8513
1252, 3094
1253, 9936
1254, 8370
1255, 6087
1256, 1666
1257, 6934
1258, 4722
1259, 2034
1260, 1681
1261, 112
1262, 7199
1263, 4284
1264, 9102
1265, 1403
1266, 4461
1267, 6657
1268, 2612
1269, 990
1270, 159
1271, 3836
1272, 704
1273, 6145
1274, 7310
1275, 7839
1276, 3415
1277, 8046
1278, 7340
1279, 4202
1280, 8369
1281, 2539
1282, 2168
1283, 6784
1284, 2893
1285, 7285
1286, 9202
1287, 5958
1288, 4296
1289, 1643
1290, 5386
1291, 6261
1292, 8591
1293, 9649
1294, 801
1295, 56
1296, 8651
1297, 2375
1298, 702
1299, 9056
1300, 8314
1301, 7539
1302, 9764
1303, 8541
1304, 2368
1305, 5887
1306, 2563
1307, 7264
1308, 4743
1309, 6493
1310, 1146
1311, 3262
1312, 5580
1313, 4090
1314, 1266
1315, 8728
1316, 5382
1317, 2076
1318, 592
1319, 9049
1320, 3492
1321, 1046
1322, 8714
1323, 5745
1324, 9104
1325, 8499
1326, 3457
1327, 6957
1328, 6270
1329, 495
1330, 5131
1331, 2151
1332, 6510
1333, 1420
1334, 4735
1335, 8130
1336, 5162
1337, 2062
1338, 955
1339, 6070
1340, 1392
1341, 5461
1342, 2172
1343, 962
1344, 885
1345, 7885
1346, 6511
1347, 4968
1348, 4233
1349, 8280
1350, 6991
1351, 6818
1352, 3441
1353, 224
1354, 4295
1355, 8102
1356, 5888
1357, 6111
1358, 6762
1359, 4893
1360, 8322
1361, 5902
1362, 5748
1363, 9741
1364, 6993
1365, 3907
1366, 2437
1367, 524
1368, 7953
1369, 7607
1370, 853
1371, 4426
1372, 2561
1373, 168
1374, 5747
1375, 6193
1376, 7495
1377, 3757
1378, 608
1379, 5775
1380, 5467
1381, 3446
1382, 7957
1383, 1785
1384, 8852
1385, 5026
1386, 9877
1387, 9185
1388, 5684
1389, 2823
1390, 9100
1391, 4314
1392, 5465
1393, 6357
1394, 8961
1395, 1485
1396, 5194
1397, 5521
1398, 4905
1399, 863
1400, 9885
1401, 7548
1402, 1668
1403, 4023
1404, 3718
1405, 2334
1406, 5339
1407, 9624
1408, 2164
1409, 2599
1410, 4901
1411, 6685
1412, 1886
1413, 6948
1414, 4359
1415, 5013
1416, 3781
1417, 5704
1418, 3734
1419, 9067
1420, 7314
1421, 2017
1422, 1407
1423, 8646
1424, 4649
1425, 3212
1426, 8306
1427, 9176
1428, 3773
1429, 7341
1430, 7750
1431, 7867
1432, 2689
1433, 3997
1434, 1533
1435, 5379
1436, 1439
1437, 2098
1438, 8599
1439, 8012
1440, 6792
1441, 1256
1442, 3269
1443, 395
1444, 576
1445, 2316
1446, 1517
1447, 8653
1448, 9471
1449, 9705
1450, 9356
1451, 1965
1452, 7044
1453, 4729
1454, 6856
1455, 8174
1456, 1162
1457, 9995
1458, 7555
1459, 6490
1460, 509
1461, 4768
1462, 5130
1463, 8610
1464, 7012
1465, 1270
1466, 2906
1467, 3374
1468, 2676
1469, 7908
1470, 8059
1471, 3429
1472, 7683
1473, 312
1474, 6302
1475, 3954
1476, 9081
1477, 6951
1478, 4996
1479, 3507
1480, 4231
1481, 1184
1482, 7995
1483, 6518
1484, 9790
1485, 719
1486, 9330
1487, 9787
1488, 82
1489, 829
1490, 9337
1491, 4602
1492, 6575
1493, 1879
1494, 2126
1495, 7873
1496, 3963
1497, 985
1498, 2433
1499, 6346
1500, 9961
1501, 7007
1502, 3544
1503, 5416
1504, 2624
1505, 3538
1506, 4142
1507, 5636
1508, 2638
1509, 3175
1510, 7121
1511, 7736
1512, 8230
1513, 9717
1514, 1897
1515, 5948
1516, 8844
1517, 6663
1518, 3886
1519, 7985
1520, 1059
1521, 4803
1522, 9226
1523, 1047
1524, 2255
1525, 5243
1526, 9254
1527, 321
1528, 8213
1529, 9443
1530, 424
1531, 3398
1532, 7772
1533, 5867
1534, 1652
1535, 7297
1536, 1743
1537, 9941
1538, 6096
1539, 3577
1540, 2416
1541, 6072
1542, 8488
1543, 4457
1544, 2472
1545, 4620
1546, 390
1547, 2850
1548, 4826
1549, 767
1550, 9515
1551, 5705
1552, 7282
1553, 8565
1554, 7464
1555, 3846
1556, 6163
1557, 1125
1558, 8810
1559, 6115
1560, 940
1561, 2885
1562, 8922
1563, 3211
1564, 4758
1565, 9678
1566, 3623
1567, 5512
1568, 2994
1569, 5381
1570, 8535
1571, 1094
1572, 8899
1573, 1663
1574, 6297
1575, 6228
1576, 1584
1577, 6201
1578, 5858
1579, 9748
1580, 1808
1581, 393
1582, 3487
1583, 3320
1584, 1217
1585, 4995
1586, 9966
1587, 4733
1588, 1034
1589, 6166
1590, 1762
1591, 7304
1592, 6565
1593, 6427
1594, 7146
1595, 6373
1596, 5687
1597, 3460
1598, 7594
1599, 4764
1600, 945
1601, 611
1602, 6412
1603, 3961
1604, 3896
1605, 3437
1606, 6046
1607, 6303
1608, 7502
1609, 8579
1610, 7101
1611, 6825
1612, 8263
1613, 6717
1614, 5345
1615, 891
1616, 9159
1617, 3499
1618, 5868
1619, 5200
1620, 6795
1621, 1893
1622, 1763
1623, 845
1624, 6063
1625, 6577
1626, 8975
1627, 1122
1628, 8173
1629, 7621
1630, 490
1631, 7405
1632, 4661
1633, 5760
1634, 2282
1635, 969
1636, 5707
1637, 4371
1638, 7561
1639, 7764
1640, 7504
1641, 5668
1642, 6097
1643, 7125
1644, 1914
1645, 6222
1646, 310
1647, 9213
1648, 4958
1649, 8781
1650, 3293
1651, 5491
1652, 8542
1653, 5916
1654, 5385
1655, 2713
1656, 9093
1657, 9499
1658, 8979
1659, 5307
1660, 6165
1661, 8221
1662, 7806
1663, 6415
1664, 4598
1665, 2390
1666, 3887
1667, 1526
1668, 557
1669, 4953
1670, 1048
1671, 5803
1672, 4741
1673, 9404
1674, 2150
1675, 2962
1676, 1922
1677, 4585
1678, 6301
1679, 406
1680, 9583
1681, 6801
1682, 3167
1683, 8758
1684, 1745
1685, 7030
1686, 5092
1687, 3877
1688, 6074
1689, 5577
1690, 3453
1691, 2772
1692, 8278
1693, 9902
1694, 7822
1695, 3141
1696, 6573
1697, 4790
1698, 3130
1699, 7573
1700, 305
1701, 1480
1702, 7468
1703, 8031
1704, 4155
1705, 1725
1706, 6119
1707, 5125
1708, 877
1709, 9522
1710, 520
1711, 3768
1712, 9615
1713, 253
1714, 7117
1715, 3551
1716, 231
1717, 9117
1718, 4588
1719, 6938
1720, 8907
1721, 26
1722, 2281
1723, 7428
1724, 6209
1725, 4221
1726, 5732
1727, 3008
1728, 5018
1729, 1507
1730, 3194
1731, 4484
1732, 8205
1733, 1073
1734, 4440
1735, 2198
1736, 3147
1737, 7847
1738, 1778
1739, 4030
1740, 8540
1741, 8827
1742, 6389
1743, 2413
1744, 5435
1745, 9994
1746, 4007
1747, 6992
1748, 359
1749, 2939
1750, 374
1751, 6124
1752, 2851
1753, 8374
1754, 265
1755, 9665
1756, 7534
1757, 2031
1758, 1044
1759, 1618
1760, 6749
1761, 8804
1762, 4841
1763, 3952
1764, 1985
1765, 7955
1766, 4696
1767, 9856
1768, 4726
1769, 6219
1770, 9680
1771, 712
1772, 4508
1773, 3294
1774, 9039
1775, 8040
1776, 6066
1777, 7214
1778, 7469
1779, 1572
1780, 3653
1781, 1875
1782, 7948
1783, 9881
1784, 3363
1785, 3676
1786, 3423
1787, 6409
1788, 3324
1789, 5402
1790, 2987
1791, 559
1792, 2042
1793, 44
1794, 6103
1795, 8399
1796, 8909
1797, 7122
1798, 1277
1799, 7728
1800, 9867
1801, 3726
1802, 697
1803, 1323
1804, 817
1805, 6789
1806, 619
1807, 4775
1808, 9952
1809, 5096
1810, 8062
1811, 4066
1812, 6177
1813, 762
1814, 1782
1815, 8215
1816, 6532
1817, 9427
1818, 3698
1819, 1423
1820, 5372
1821, 6624
1822, 5612
1823, 7549
1824, 5216
1825, 3521
1826, 3868
1827, 4163
1828, 88
1829, 2103
1830, 6325
1831, 5502
1832, 7542
1833, 394
1834, 7035
1835, 2818
1836, 1367
1837, 6824
1838, 4715
1839, 7219
1840, 5195
1841, 9069
1842, 4403
1843, 1013
1844, 1707
1845, 2297
1846, 4154
1847, 8184
1848, 6621
1849, 4975
1850, 9055
1851, 4766
1852, 8041
1853, 9614
1854, 6712
1855, 7619
1856, 3401
1857, 8409
1858, 4361
1859, 2102
1860, 2777
1861, 6004
1862, 7392
1863, 8572
1864, 2279
1865, 332
1866, 7213
1867, 3921
1868, 2074
1869, 3503
1870, 46
1871, 3192
1872, 7395
1873, 9209
1874, 773
1875, 782
1876, 2693
1877, 8182
1878, 9532
1879, 5979
1880, 8755
1881, 1108
1882, 8536
1883, 4642
1884, 8397
1885, 1813
1886, 8126
1887, 977
1888, 4070
1889, 355
1890, 8761
1891, 2382
1892, 5524
1893, 5542
1894, 9364
1895, 328
1896, 3028
1897, 5929
1898, 1474
1899, 6194
1900, 1036
1901, 3255
1902, 758
1903, 7604
1904, 216
1905, 5932
1906, 2111
1907, 4688
1908, 1486
1909, 8742
1910, 5019
1911, 5055
1912, 2692
1913, 4634
1914, 27
1915, 5829
1916, 6926
1917, 6359
1918, 6050
1919, 481
1920, 5494
1921, 9179
1922, 4410
1923, 5835
1924, 8200
1925, 3347
1926, 6950
1927, 1448
1928, 4009
1929, 4081
1930, 9362
1931, 3239
1932, 4032
1933, 5629
1934, 7823
1935, 6689
1936, 6071
1937, 4940
1938, 4959
1939, 2322
1940, 2791
1941, 5641
1942, 364
1943, 665
1944, 7871
1945, 6874
1946, 1989
1947, 2133
1948, 2688
1949, 449
1950, 2035
1951, 5229
1952, 9617
1953, 7349
1954, 6113
1955, 3851
1956, 3889
1957, 8622
1958, 9560
1959, 5253
1960, 4706
1961, 5308
1962, 9713
1963, 7719
1964, 7956
1965, 8244
1966, 9354
1967, 4876
1968, 8048
1969, 4429
1970, 3198
1971, 8669
1972, 6197
1973, 1673
1974, 1749
1975, 1208
1976, 3084
1977, 4477
1978, 3383
1979, 4587
1980, 3390
1981, 9409
1982, 9883
1983, 452
1984, 2672
1985, 3723
1986, 60
1987, 2829
1988, 367
1989, 1302
1990, 6365
1991, 7324
1992, 7476
1993, 6394
1994, 139
1995, 2925
1996, 737
1997, 3145
1998, 751
1999, 2782
2000, 3730
2001, 4882
2002, 9322
2003, 1417
2004, 4098
2005, 9636
2006, 4712
2007, 6582
2008, 6701
2009, 8619
2010, 8923
2011, 6759
2012, 4256
2013, 9828
2014, 5452
2015, 261
2016, 5480
2017, 9542
2018, 1431
2019, 3735
2020, 2608
2021, 6812
2022, 2167
2023, 3236
2024, 3395
2025, 7135
2026, 7373
2027, 1202
2028, 1810
2029, 7489
2030, 2483
2031, 3620
2032, 4875
2033, 4500
2034, 4931
2035, 3048
2036, 6840
2037, 1441
2038, 9194
2039, 7595
2040, 8312
2041, 443
2042, 761
2043, 8241
2044, 8717
2045, 6382
2046, 7598
2047, 8949
2048, 8944
2049, 1211
2050, 3721
2051, 2971
2052, 3833
2053, 67
2054, 7651
2055, 6860
2056, 2352
2057, 9161
2058, 588
2059, 4864
2060, 5500
2061, 446
2062, 1398
2063, 6735
2064, 9167
2065, 1862
2066, 1852
2067, 6400
2068, 1413
2069, 9920
2070, 1637
2071, 4112
2072, 9273
2073, 7691
2074, 8682
2075, 2286
2076, 5154
2077, 3699
2078, 4971
2079, 4870
2080, 6774
2081, 7441
2082, 2298
2083, 7702
2084, 7682
2085, 6771
2086, 6804
2087, 3804
2088, 7252
2089, 2195
2090, 2510
2091, 9353
2092, 1328
2093, 8550
2094, 4279
2095, 1369
2096, 3913
2097, 3711
2098, 7519
2099, 8853
2100, 8574
2101, 9375
2102, 9335
2103, 7513
2104, 7579
2105, 1579
2106, 8475
2107, 8368
2108, 8998
2109, 2670
2110, 6634
2111, 1064
2112, 2529
2113, 6716
2114, 1797
2115, 1393
2116, 9009
2117, 1670
2118, 1112
2119, 2714
2120, 2634
2121, 8997
2122, 9129
2123, 7136
2124, 914
2125, 700
2126, 1960
2127, 9318
2128, 7239
2129, 6106
2130, 9036
2131, 7403
2132, 7572
2133, 6764
2134, 1982
2135, 7318
2136, 6202
2137, 9406
2138, 9246
2139, 1958
2140, 2222
2141, 8243
2142, 5806
2143, 5378
2144, 7898
2145, 2600
2146, 8449
2147, 6183
2148, 2036
2149, 8777
2150, 9115
2151, 7499
2152, 7942
2153, 8607
2154, 6375
2155, 2776
2156, 2456
2157, 7894
2158, 8422
2159, 450
2160, 5583
2161, 4727
2162, 9767
2163, 9178
2164, 862
2165, 6337
2166, 8050
2167, 1518
2168, 2194
2169, 8969
2170, 9855
2171, 1178
2172, 6721
